source,target
1140673951699537920,1034409277551796224
1153806900988973056,1029748542141812736
1153806900988973056,965424740411346944
1153806900988973056,1034409277551796224
1009949833812217856,3001825543
1009949833812217856,1029748542141812736
1009949833812217856,1034409277551796224
191198827,1029748542141812736
191198827,1009173895067439104
191198827,965424740411346944
191198827,1034409277551796224
257924716,226768645
257924716,203498890
257924716,252619912
257924716,257776071
933043674954551297,226768645
933043674954551297,203498890
933043674954551297,252619912
933043674954551297,257776071
139881077,1029748542141812736
139881077,965424740411346944
139881077,1034409277551796224
139881077,55903101
1024849250772045824,2698932008
1024849250772045824,2584001503
1024849250772045824,2195881435
1024849250772045824,866366184916209665
1024849250772045824,4821373264
978005736918863872,2698932008
978005736918863872,1029748542141812736
978005736918863872,965424740411346944
978005736918863872,1034409277551796224
978005736918863872,866366184916209665
1307743919606845440,1029748542141812736
1307743919606845440,965424740411346944
1307743919606845440,1034409277551796224
927691402871558144,965424740411346944
1025325786369347584,2584001503
1025325786369347584,2195881435
1025325786369347584,866366184916209665
915535605211320320,1029748542141812736
915535605211320320,965424740411346944
915535605211320320,1034409277551796224
3867802757,1240726521200943104
3867802757,628754597
1059252857902370816,2584001503
1059252857902370816,1009173895067439104
1059252857902370816,1153069555880747010
1059252857902370816,4821373264
1059252857902370816,1243708484782370816
1108215428797599744,2698932008
1108215428797599744,2584001503
1108215428797599744,3001825543
1108215428797599744,866366184916209665
1029748542141812736,2584001503
1029748542141812736,1060977620861497344
1029748542141812736,3001825543
1029748542141812736,851555645522411520
1029748542141812736,912805771032895488
1029748542141812736,1299399758335873028
1029748542141812736,1130272937674776579
1029748542141812736,866366184916209665
1029748542141812736,1147976796572459014
1029748542141812736,1418400805573599235
1029748542141812736,1243708484782370816
1029748542141812736,1057745356375629824
1029748542141812736,343524128
1029748542141812736,1225236628786044929
1029748542141812736,1172941663767019521
1029748542141812736,2714625894
1029748542141812736,1428000137767489543
1029748542141812736,1384618311409934336
1029748542141812736,1113048665604743169
1029748542141812736,1282881743989755907
1029748542141812736,1091638984458018816
1029748542141812736,1518559338092236801
1029748542141812736,4601787622
1029748542141812736,965424740411346944
1029748542141812736,1451739298722729986
1029748542141812736,1349392673011101703
1029748542141812736,4821373264
1029748542141812736,912631294114312192
1029748542141812736,1404953474434015232
1029748542141812736,1100112336323600385
1029748542141812736,1233901032796758016
1029748542141812736,796861315
1029748542141812736,37798894
1029748542141812736,3015033700
1029748542141812736,1128635046431211522
1029748542141812736,1144213942748815361
1029748542141812736,1050404682638786560
1029748542141812736,1091187407247024128
1029748542141812736,108433641
1029748542141812736,915374558894583808
1029748542141812736,739264806
1029748542141812736,1113353652
1029748542141812736,534286626
1029748542141812736,1185205393091375106
1029748542141812736,1134981191373918210
1029748542141812736,829328920562524160
1029748542141812736,964400457933139970
1029748542141812736,1056865676428800000
1029748542141812736,71863061
1029748542141812736,1176083128949051395
1029748542141812736,892800796995268608
1029748542141812736,720419957478010880
1029748542141812736,4130953066
1029748542141812736,1152369659615875074
1029748542141812736,238241780
1029748542141812736,1045518712789446656
1029748542141812736,111435783
1029748542141812736,2874463000
1029748542141812736,707644724996382721
1029748542141812736,1021593485906984961
1029748542141812736,400296688
1029748542141812736,977262368303525891
1029748542141812736,710965618569310210
1029748542141812736,1113518443201011712
1029748542141812736,2415018961
1029748542141812736,4085818709
1029748542141812736,57815946
1029748542141812736,761016641245372416
1029748542141812736,1034409277551796224
1029748542141812736,920667189031694338
1029748542141812736,2978981145
1029748542141812736,830433483029876736
1029748542141812736,919002221815181317
1029748542141812736,858368164937314305
1009173895067439104,1243708484782370816
1009173895067439104,4821373264
1009173895067439104,1418400805573599235
1009173895067439104,1291151173823668225
1009173895067439104,1034409277551796224
1009173895067439104,400296688
1009173895067439104,912631294114312192
1009173895067439104,1139189432412770304
1009173895067439104,1153069555880747010
965424740411346944,2584001503
965424740411346944,1060977620861497344
965424740411346944,1172941663767019521
965424740411346944,1465209825797840902
965424740411346944,1299399758335873028
965424740411346944,1428000137767489543
965424740411346944,1130272937674776579
965424740411346944,1282881743989755907
965424740411346944,1418400805573599235
965424740411346944,1000919571916828672
965424740411346944,1113048665604743169
965424740411346944,1384618311409934336
965424740411346944,1057745356375629824
965424740411346944,1144213942748815361
965424740411346944,4601787622
965424740411346944,1091638984458018816
965424740411346944,4821373264
965424740411346944,796861315
965424740411346944,1451739298722729986
965424740411346944,1404953474434015232
965424740411346944,108433641
965424740411346944,37798894
965424740411346944,761016641245372416
965424740411346944,1056865676428800000
965424740411346944,1233901032796758016
965424740411346944,829328920562524160
965424740411346944,1072642403671121921
965424740411346944,739264806
965424740411346944,1176083128949051395
965424740411346944,1185205393091375106
965424740411346944,534286626
965424740411346944,1176133459045179393
965424740411346944,1005089984360087552
965424740411346944,1113518443201011712
965424740411346944,238241780
965424740411346944,1050404682638786560
965424740411346944,1134981191373918210
965424740411346944,1152369659615875074
965424740411346944,2714625894
965424740411346944,1100112336323600385
965424740411346944,1128635046431211522
965424740411346944,915374558894583808
965424740411346944,964400457933139970
965424740411346944,1091187407247024128
965424740411346944,57815946
965424740411346944,977262368303525891
965424740411346944,892800796995268608
965424740411346944,1021593485906984961
965424740411346944,1045518712789446656
965424740411346944,919002221815181317
965424740411346944,400296688
965424740411346944,4130953066
965424740411346944,1034409277551796224
965424740411346944,71863061
965424740411346944,710965618569310210
965424740411346944,2236186962
965424740411346944,830433483029876736
965424740411346944,2874463000
965424740411346944,920667189031694338
965424740411346944,4085818709
965424740411346944,858368164937314305
965424740411346944,2415018961
965424740411346944,2978981145
965424740411346944,111435783
965424740411346944,897621394602823681
965424740411346944,720419957478010880
756365468189986817,2698932008
756365468189986817,2584001503
897621394602823681,1034409277551796224
252619912,226768645
252619912,203498890
252619912,745383181
252619912,987508136155246592
252619912,188826252
252619912,168244426
252619912,833836775290306561
252619912,1337641187168169985
252619912,796479048671260672
252619912,2966937376
252619912,237899927
252619912,1010876670872612864
252619912,86409687
252619912,1211423189701545985
252619912,88722323
252619912,1024742744642732034
252619912,147970288
252619912,2275048962
252619912,2306908359
252619912,1029808617749393410
252619912,325773232
252619912,1058773878900752384
252619912,257776071
252619912,869172790586482688
252619912,311457788
252619912,3050936841
252619912,83942840
252619912,3290194863
252619912,349896619
252619912,2602176509
252619912,770783278878031872
252619912,3590688737
252619912,358270342
252619912,4829969135
252619912,128603117
252619912,4810761495
252619912,4689659762
252619912,171996451
252619912,2893434615
252619912,829947270
252619912,480437213
252619912,1146303908
252619912,1425897937
252619912,1528326871
252619912,3063648453
252619912,286020568
252619912,168664766
252619912,97284004
252619912,328052033
252619912,1852872163
252619912,180035389
252619912,381822920
252619912,354675954
39107721,124037607
39107721,754176985115525121
39107721,1001891389402238977
39107721,967865861376827392
39107721,1346362060385431553
39107721,120553287
39107721,1338488741036498946
39107721,1057677041741512704
39107721,3015033700
39107721,741391364143915008
39107721,238241780
39107721,55903101
1139189432412770304,1153069555880747010
1388246945572048898,2698932008
1388246945572048898,866366184916209665
1388246945572048898,4821373264
866366184916209665,2698932008
866366184916209665,2584001503
866366184916209665,2195881435
866366184916209665,1163950164144513024
866366184916209665,1034409277551796224
866366184916209665,1000919571916828672
866366184916209665,1418400805573599235
866366184916209665,1525120162239741952
866366184916209665,1518559338092236801
866366184916209665,4462572689
866366184916209665,1091638984458018816
866366184916209665,3648562336
866366184916209665,924313915
866366184916209665,1243708484782370816
866366184916209665,628844923
866366184916209665,1021577345772204034
866366184916209665,1002582369684152322
866366184916209665,817919240703451136
866366184916209665,1038579844433555456
866366184916209665,905813008345178112
866366184916209665,1176133459045179393
866366184916209665,1131720801546309634
866366184916209665,1071077769877094400
866366184916209665,2236186962
866366184916209665,920667189031694338
866366184916209665,1058498204415782912
866366184916209665,1057826456741523458
866366184916209665,1026194714192764928
866366184916209665,4821373264
1001891389402238977,3001825543
1001891389402238977,744616518860832768
1518559338092236801,2584001503
1518559338092236801,1163950164144513024
1131720801546309634,2584001503
1131720801546309634,4821373264
1176083128949051395,1034409277551796224
4462572689,2584001503
4462572689,1033910643269754882
4462572689,4821373264
4462572689,1243708484782370816
817919240703451136,2584001503
817919240703451136,2195881435
817919240703451136,1163950164144513024
817919240703451136,4821373264
817919240703451136,1243708484782370816
1282881743989755907,1034409277551796224
1451739298722729986,1034409277551796224
720419957478010880,1034409277551796224
1299399758335873028,1034409277551796224
1299399758335873028,4821373264
237899927,226768645
237899927,203498890
237899927,257776071
1056865676428800000,1163950164144513024
1056865676428800000,1034409277551796224
1134981191373918210,1034409277551796224
1152369659615875074,1034409277551796224
747872014208229376,2584001503
747872014208229376,1000919571916828672
747872014208229376,1243708484782370816
1328096336558886918,2698932008
1328096336558886918,2584001503
1328096336558886918,3001825543
1328096336558886918,4821373264
829328920562524160,1034409277551796224
3648562336,2195881435
3648562336,3001825543
3648562336,1034409277551796224
1428000137767489543,1034409277551796224
628754597,363483558
628754597,1240726521200943104
628754597,120553287
628754597,754176985115525121
628754597,1346362060385431553
628754597,349742366
628754597,1338488741036498946
628754597,1301259100240719874
628754597,93153252
628754597,140927249
628754597,889949951408713728
628754597,1057677041741512704
628754597,967865861376827392
628754597,768491635336503296
628754597,477190319
628754597,2614770456
628754597,741391364143915008
628754597,234480156
628754597,540769000
796861315,1034409277551796224
1091638984458018816,2584001503
1091638984458018816,2195881435
1091638984458018816,1163950164144513024
1091638984458018816,1153069555880747010
1091638984458018816,1034409277551796224
1091638984458018816,1000919571916828672
1091638984458018816,4821373264
1091638984458018816,1243708484782370816
477190319,363483558
477190319,1240726521200943104
1091187407247024128,2584001503
1091187407247024128,1034409277551796224
1233901032796758016,1034409277551796224
1057745356375629824,1163950164144513024
1057745356375629824,1034409277551796224
1057745356375629824,4821373264
711619102817837056,2584001503
711619102817837056,2195881435
711619102817837056,1034409277551796224
945305050460643328,2584001503
945305050460643328,4892533193
168664766,226768645
168664766,203498890
168664766,257776071
964400457933139970,1034409277551796224
3063648453,226768645
3063648453,203498890
3063648453,257776071
1072642403671121921,1034409277551796224
707644724996382721,1163950164144513024
707644724996382721,1034409277551796224
2306908359,226768645
2306908359,203498890
2306908359,257776071
168244426,226768645
168244426,203498890
168244426,257776071
1404953474434015232,1163950164144513024
1404953474434015232,1034409277551796224
741391364143915008,55903101
741391364143915008,1240726521200943104
188826252,226768645
188826252,257776071
1528326871,226768645
1528326871,203498890
1528326871,257776071
1176133459045179393,4892533193
1176133459045179393,3001825543
1176133459045179393,4821373264
761016641245372416,1034409277551796224
4601787622,1034409277551796224
540769000,363483558
540769000,1240726521200943104
108433641,1034409277551796224
912805771032895488,1034409277551796224
905813008345178112,2584001503
905813008345178112,4821373264
400296688,1153069555880747010
400296688,1034409277551796224
400296688,4821373264
400296688,1243708484782370816
1113518443201011712,1034409277551796224
869172790586482688,226768645
869172790586482688,203498890
147970288,226768645
147970288,203498890
4829969135,226768645
4829969135,203498890
4829969135,257776071
354675954,203498890
354675954,257776071
2893434615,226768645
2893434615,3327573316
2893434615,203498890
2893434615,257776071
967865861376827392,1240726521200943104
3050936841,226768645
3050936841,203498890
3050936841,257776071
1229110016,363483558
1229110016,1240726521200943104
1240726521200943104,363483558
1240726521200943104,349742366
1240726521200943104,754176985115525121
1240726521200943104,140927249
1240726521200943104,768491635336503296
1240726521200943104,1346362060385431553
1240726521200943104,93153252
1240726521200943104,1338488741036498946
1240726521200943104,1057677041741512704
1240726521200943104,1301259100240719874
1240726521200943104,2614770456
1240726521200943104,889949951408713728
1240726521200943104,234480156
1163950164144513024,2584001503
1163950164144513024,3001825543
1163950164144513024,1000919571916828672
1163950164144513024,343524128
1163950164144513024,4520040333
1163950164144513024,1496026380
1163950164144513024,1026194714192764928
1163950164144513024,57815946
1163950164144513024,1243708484782370816
1163950164144513024,4821373264
1034409277551796224,2584001503
1034409277551796224,1000919571916828672
1034409277551796224,1496026380
1034409277551796224,1021577345772204034
1034409277551796224,4821373264
1034409277551796224,1147976796572459014
1034409277551796224,1418400805573599235
1034409277551796224,1225236628786044929
1034409277551796224,723915130887651328
1034409277551796224,1121239848717828096
1034409277551796224,1113048665604743169
1034409277551796224,915374558894583808
1034409277551796224,1384618311409934336
1034409277551796224,1002013325713199104
1034409277551796224,1071077769877094400
1034409277551796224,785623737525764096
1034409277551796224,1349392673011101703
1034409277551796224,1130272937674776579
1034409277551796224,37798894
1034409277551796224,237307167
1034409277551796224,1021593485906984961
1034409277551796224,896156271526674432
1034409277551796224,964925181545328641
1034409277551796224,977262368303525891
1034409277551796224,1144213942748815361
1034409277551796224,2236186962
1034409277551796224,2415018961
1034409277551796224,947162324250570752
1034409277551796224,912631294114312192
1034409277551796224,1113353652
1034409277551796224,534286626
1034409277551796224,1185205393091375106
1034409277551796224,4520040333
1034409277551796224,1128635046431211522
1034409277551796224,1050404682638786560
1034409277551796224,2714625894
1034409277551796224,739264806
1034409277551796224,1002582369684152322
1034409277551796224,1100112336323600385
1034409277551796224,2874463000
1034409277551796224,919002221815181317
1034409277551796224,4085818709
1034409277551796224,1005089984360087552
1034409277551796224,4130953066
1034409277551796224,1045518712789446656
1034409277551796224,830433483029876736
1034409277551796224,920667189031694338
1034409277551796224,238241780
1034409277551796224,892800796995268608
1034409277551796224,858368164937314305
1034409277551796224,2978981145
1034409277551796224,710965618569310210
1034409277551796224,71863061
1034409277551796224,57815946
1034409277551796224,111435783
226768645,1337641187168169985
226768645,745383181
226768645,3590688737
226768645,3290194863
226768645,2966937376
226768645,987508136155246592
226768645,833836775290306561
226768645,796479048671260672
226768645,86409687
226768645,1010876670872612864
226768645,1211423189701545985
226768645,88722323
226768645,311457788
226768645,325773232
226768645,1029808617749393410
226768645,1024742744642732034
226768645,286020568
226768645,2275048962
226768645,2602176509
226768645,1058773878900752384
226768645,328052033
226768645,83942840
226768645,180035389
226768645,349896619
226768645,770783278878031872
226768645,1852872163
226768645,358270342
226768645,257776071
226768645,128603117
226768645,4810761495
226768645,4689659762
226768645,829947270
226768645,171996451
226768645,480437213
226768645,29850971
226768645,1146303908
226768645,1425897937
226768645,203498890
226768645,97284004
1291151173823668225,1153069555880747010
1291151173823668225,1418400805573599235
1291151173823668225,4821373264
1291151173823668225,1243708484782370816
3001825543,770783278878031872
3001825543,1021577345772204034
3001825543,1418400805573599235
3001825543,723915130887651328
3001825543,1121239848717828096
3001825543,1058498204415782912
3001825543,947162324250570752
3001825543,4520040333
3001825543,2950590796
3001825543,1002582369684152322
3001825543,896156271526674432
3001825543,785623737525764096
3001825543,1002013325713199104
3001825543,1496026380
3001825543,4821373264
1026194714192764928,2698932008
1026194714192764928,4821373264
749465651392241664,2584001503
749465651392241664,4892533193
1384618311409934336,1418400805573599235
1033910643269754882,1418400805573599235
1033910643269754882,1058498204415782912
1033910643269754882,4821373264
1153069555880747010,4821373264
1153069555880747010,1418400805573599235
1153069555880747010,1243708484782370816
1418400805573599235,2584001503
1418400805573599235,1060977620861497344
1418400805573599235,1000919571916828672
1418400805573599235,744616518860832768
1418400805573599235,1465209825797840902
1418400805573599235,1038579844433555456
1418400805573599235,343524128
1418400805573599235,1243708484782370816
1418400805573599235,4821373264
745383181,203498890
745383181,257776071
1002013325713199104,4821373264
140927249,363483558
71863061,2195881435
2978981145,55903101
4810761495,203498890
4810761495,257776071
2614770456,363483558
349742366,363483558
237307167,3327573316
237307167,55903101
1465209825797840902,2584001503
1147976796572459014,2584001503
171996451,257776071
171996451,55903101
111435783,2584001503
2966937376,203498890
343524128,4821373264
2698932008,1121239848717828096
2698932008,1021577345772204034
2698932008,1038579844433555456
2698932008,2584001503
2698932008,947162324250570752
2698932008,1057826456741523458
1045518712789446656,2584001503
924313915,2584001503
180035389,203498890
180035389,257776071
328052033,203498890
328052033,257776071
3327573316,248298308
3327573316,97284004
3327573316,744616518860832768
3327573316,257776071
248298308,377522515
248298308,889949951408713728
248298308,2361220447
248298308,97284004
120553287,363483558
2950590796,4821373264
486759246,2584001503
4821373264,2584001503
4821373264,2195881435
4821373264,1060977620861497344
4821373264,1000919571916828672
4821373264,744616518860832768
4821373264,1172941663767019521
4821373264,377522515
4821373264,1121239848717828096
4821373264,723915130887651328
4821373264,4520040333
4821373264,1243708484782370816
4821373264,2236186962
4821373264,1058498204415782912
4821373264,1496026380
4821373264,1057826456741523458
2236186962,2584001503
377522515,2584001503
377522515,257776071
377522515,55903101
377522515,1243708484782370816
29850971,203498890
29850971,257776071
2361220447,2584001503
2361220447,55903101
1058498204415782912,2584001503
1058498204415782912,4892533193
3043348835,2584001503
3043348835,1000919571916828672
3043348835,744616518860832768
3015033700,2584001503
3015033700,55903101
987508136155246592,203498890
987508136155246592,257776071
796479048671260672,203498890
796479048671260672,257776071
1010876670872612864,203498890
1010876670872612864,257776071
1337641187168169985,257776071
4689659762,203498890
4689659762,257776071
628844923,2584001503
55903101,1021577345772204034
55903101,785623737525764096
55903101,1113353652
1000919571916828672,2584001503
1000919571916828672,124037607
1243708484782370816,2584001503
1243708484782370816,4520040333
1038579844433555456,2584001503
947162324250570752,2584001503
947162324250570752,4892533193
770783278878031872,203498890
896156271526674432,2584001503
1525120162239741952,2584001503
1525120162239741952,2195881435
203498890,833836775290306561
203498890,311457788
203498890,3290194863
203498890,1211423189701545985
203498890,349896619
203498890,86409687
203498890,88722323
203498890,1024742744642732034
203498890,1029808617749393410
203498890,2602176509
203498890,1058773878900752384
203498890,325773232
203498890,2275048962
203498890,286020568
203498890,83942840
203498890,3590688737
203498890,358270342
203498890,257776071
203498890,1146303908
203498890,829947270
203498890,128603117
203498890,1425897937
203498890,480437213
1021577345772204034,2584001503
1057826456741523458,2584001503
1057826456741523458,2195881435
4520040333,2584001503
964925181545328641,2584001503
920667189031694338,2584001503
234480156,363483558
1349392673011101703,2584001503
363483558,93153252
363483558,1301259100240719874
744616518860832768,124037607
744616518860832768,1172941663767019521
349896619,257776071
3290194863,257776071
325773232,257776071
1121239848717828096,2584001503
83942840,257776071
257776071,1024742744642732034
257776071,86409687
257776071,1211423189701545985
257776071,2275048962
257776071,3590688737
257776071,358270342
257776071,381822920
257776071,1425897937
257776071,128603117
257776071,480437213
257776071,286020568
257776071,1852872163
2195881435,2584001503
2584001503,124037607
2584001503,37798894
2584001503,1071077769877094400
